Date,AAPL,ADBE,AMZN,GOOGL,INTC,META,MSFT,NFLX,NVDA,TSLA
2016-04-01,25.0742,95.16,29.925,38.3884,25.8714,115.7116,49.4674,105.7,0.8853,15.8393
2016-04-04,25.3318,94.5,29.6595,38.1615,25.5126,112.2122,49.3427,104.35,0.8767,16.466
2016-04-05,25.0332,94.17,29.307,37.8348,25.4329,111.8831,48.5683,104.94,0.8755,17.0313
2016-04-06,25.2953,95.4,30.104,38.3086,25.5764,113.3687,49.0668,104.83,0.8767,17.6947
2016-04-07,24.7437,93.78,29.5715,37.9121,25.1539,113.2989,48.4793,104.45,0.8677,17.1467
2016-04-08,24.771,94.07,29.73,37.8797,25.2177,110.2979,48.4437,103.81,0.8733,16.6713
2016-04-11,24.8531,92.95,29.7965,37.7834,25.2495,108.6628,48.3458,102.68,0.8787,16.6613
2016-04-12,25.1768,93.42,30.1585,38.1216,25.401,110.278,48.6484,106.98,0.8777,16.5213
2016-04-13,25.5415,94.53,30.741,38.5002,25.6163,110.1783,49.2715,109.65,0.8998,16.9687
2016-04-14,25.5552,94.44,31.0375,38.6737,25.3532,110.5073,49.2804,110.42,0.9022,16.7907
2016-04-15,25.0423,95.16,31.2945,38.9037,25.0821,109.3109,49.5386,111.51,0.9093,16.9673
2016-04-18,24.502,96.55,31.7675,39.2867,25.2336,110.1184,50.2596,108.4,0.9054,16.9253
2016-04-19,24.3721,96.52,31.395,38.7166,25.1937,111.9529,50.1973,94.34,0.8892,16.4913
2016-04-20,24.4222,96.33,31.6495,38.6503,25.5126,112.0825,49.4852,96.77,0.8927,16.6647
2016-04-21,24.1578,96.37,31.55,38.9037,25.4887,113.0995,49.6543,94.98,0.8917,16.5527
2016-04-22,24.0917,94.79,31.025,36.7974,25.2256,110.2281,46.0936,95.9,0.8882,16.9167
2016-04-25,23.9549,95.8,31.31,37.0188,25.0263,109.7695,46.3873,93.56,0.8927,16.788
2016-04-26,23.7885,96.15,30.844,36.1789,25.0343,108.4335,45.7909,92.43,0.8934,16.916
2016-04-27,22.2998,95.64,30.3285,35.9839,25.3133,108.5631,45.3458,91.04,0.9137,16.7647
2016-04-28,21.6182,93.64,30.1,35.1659,24.8031,116.3796,44.4201,90.28,0.8865,16.514
2016-04-29,21.3697,94.22,32.9795,35.3066,24.1413,117.2271,44.3933,90.03,0.8701,16.0507
2016-05-02,21.3469,94.9,34.1925,35.6323,24.4044,118.2141,45.0521,93.11,0.8816,16.12
2016-05-03,21.698,93.66,33.566,35.3345,24.2051,117.0775,44.3132,91.54,0.8711,15.488
2016-05-04,21.4723,92.94,33.545,35.4806,24.0041,117.7056,44.3933,90.79,0.8513,14.8373
2016-05-05,21.3852,93.5,32.9545,35.6472,24.0443,117.4564,44.4556,89.37,0.8564,14.102
2016-05-06,21.2659,94.3,33.6975,36.1694,24.1569,119.1313,44.8562,90.84,0.8652,14.3287
2016-05-09,21.282,94.61,33.9875,36.3665,23.9639,118.8821,44.5714,90.54,0.864,13.928
2016-05-10,21.4264,96.52,35.1535,36.8777,24.2373,120.1383,45.417,92.89,0.8807,13.9127
2016-05-11,21.2177,96.1,35.6615,36.4373,24.173,119.1612,45.4438,90.02,0.8831,13.9307
2016-05-12,20.72,95.96,35.8965,36.3136,23.9317,119.9189,45.8532,87.74,0.8711,13.8187
2016-05-13,20.7613,95.97,35.496,36.152,24.0523,119.4503,45.4705,87.88,1.0036,13.8407
2016-05-16,21.532,97.23,35.533,36.4248,24.4383,118.3138,46.1381,89.12,1.0332,13.886
2016-05-17,21.4425,95.93,34.7635,35.9206,24.1086,116.9977,45.2775,88.63,1.0354,13.644
2016-05-18,21.6879,96.7,34.8725,35.9999,24.1167,117.2968,45.5465,90.5,1.0619,14.078
2016-05-19,21.6054,95.88,34.926,35.6772,23.8272,116.4594,45.1072,89.55,1.0665,14.3473
2016-05-20,21.8393,96.88,35.14,35.9964,24.2453,116.9977,45.3761,92.49,1.0856,14.6853
2016-05-23,22.1168,96.62,34.8375,35.7739,24.3097,115.6219,44.8473,94.89,1.0873,14.4147
2016-05-24,22.454,99.63,35.21,36.561,24.9771,117.3467,46.2457,97.89,1.1137,14.5273
2016-05-25,22.8485,99.61,35.4175,36.8138,25.2425,117.5361,46.7208,100.2,1.1091,14.6387
2016-05-26,23.0297,99.37,35.7455,36.7555,25.3229,119.1114,46.5146,102.81,1.1209,15.008
2016-05-27,23.0159,100.14,35.612,37.2877,25.3872,119.0216,46.9,103.3,1.127,14.8693
2016-05-31,22.9035,99.47,36.1395,37.35,25.4033,118.4533,47.5096,102.57,1.1471,14.882
2016-06-01,22.5824,100.04,35.972,37.3306,25.4596,118.4234,47.3751,101.51,1.1493,14.6373
2016-06-02,22.4127,100.17,36.412,37.1216,25.54,118.573,47.0435,101.25,1.1574,14.5973
2016-06-03,22.4586,98.7,36.277,36.7021,25.4274,118.1144,46.4249,99.59,1.1412,14.5993
2016-06-06,22.6214,99.12,36.3365,36.4128,25.4757,118.4334,46.7297,100.74,1.1354,14.712
2016-06-07,22.7131,98.52,36.187,36.4642,25.6365,117.4065,46.7028,99.89,1.1376,15.4893
2016-06-08,22.6925,98.68,36.332,37.0547,25.6446,118.0346,46.649,97.86,1.1339,15.7013
2016-06-09,22.8553,98.07,36.3825,37.0343,25.6848,118.2041,46.2726,97.09,1.1633,15.2907
2016-06-10,22.6673,97.09,35.8955,36.569,25.7652,116.2699,46.1471,93.75,1.1344,14.586
2016-06-13,22.3255,96.96,35.762,36.5036,25.8697,113.6079,44.9459,93.85,1.1489,14.5247
2016-06-14,22.3531,96.98,35.965,36.5719,25.8456,114.595,44.668,94.12,1.1511,14.3307
2016-06-15,22.2797,97.02,35.713,36.5191,25.4194,114.256,44.5425,94.29,1.1629,14.5133
2016-06-16,22.3737,97.19,35.8755,36.1231,25.4837,114.0466,45.17,95.44,1.1675,14.5287
2016-06-17,21.8645,95.58,35.3195,35.1255,25.54,112.6807,44.9369,94.45,1.1471,14.3647
2016-06-20,21.8118,97.99,35.7005,35.2193,25.8697,113.0297,44.8831,93.8,1.1678,14.6467
2016-06-21,21.9976,99.72,35.791,35.3565,25.9904,114.0367,45.8871,90.99,1.1606,14.6407
2016-06-22,21.915,94.01,35.53,35.4358,25.9662,113.5681,45.7078,90.01,1.1597,13.1107
2016-06-23,22.0411,96.21,36.104,35.6552,26.5291,114.7346,46.5325,91.66,1.1906,13.0933
2016-06-24,21.4219,92.2,34.948,34.1754,25.3712,111.7436,44.668,88.44,1.1228,12.8767
2016-06-27,21.1099,90.85,34.568,33.9729,24.7037,108.6429,43.413,85.33,1.1108,13.2367
2016-06-28,21.4654,92.46,35.3975,34.4776,25.0817,112.3617,44.3184,87.97,1.127,13.4527
2016-06-29,21.6512,94.39,35.78,34.6736,25.6767,113.8173,45.3044,91.06,1.1454,14.0127
2016-06-30,21.9264,95.79,35.781,35.0896,26.3763,113.937,45.8692,91.48,1.1543,14.152
2016-07-01,21.993,95.32,36.284,35.4248,26.3361,113.8472,45.8602,96.67,1.1457,14.4333
2016-07-05,21.7865,94.73,36.405,35.1574,26.2798,113.8572,45.8692,97.91,1.1626,14.2653
2016-07-06,21.9104,95.18,36.8805,35.3609,26.5131,116.3497,46.0574,94.6,1.17,14.296
2016-07-07,22.0044,95.14,36.8285,35.2757,26.698,115.5022,46.0574,95.1,1.2004,14.396
2016-07-08,22.1742,96.79,37.2905,35.8004,27.3413,116.8881,46.8821,97.06,1.2485,14.452
2016-07-11,22.243,97.14,37.689,36.2702,27.6469,117.5162,47.1421,94.67,1.2773,14.9853
2016-07-12,22.3439,97.54,37.4105,36.535,28.0972,117.576,47.6978,95.97,1.2964,14.9767
2016-07-13,22.2177,97.34,37.1315,36.3839,28.1535,116.4295,47.9668,96.43,1.2959,14.8353
2016-07-14,22.6581,97.7,37.06,36.6991,28.3063,116.9379,48.1729,98.02,1.3092,14.7687
2016-07-15,22.6558,97.83,36.772,36.6906,28.2018,116.5092,48.1371,98.39,1.294,14.6933
2016-07-18,22.8966,97.79,36.8035,37.567,28.1857,119.0117,48.3702,98.81,1.3006,15.0833
2016-07-19,22.9058,97.79,36.9975,37.5775,28.2661,120.2479,47.5903,85.84,1.3141,15.0173
2016-07-20,22.9264,98.4,37.286,37.7605,28.7004,121.554,50.1182,87.91,1.3313,15.224
2016-07-21,22.8049,96.34,37.2215,37.6273,27.5585,120.2479,50.0195,85.99,1.3067,14.7
2016-07-22,22.6283,98.06,37.243,37.8702,27.8721,120.6368,50.7098,85.89,1.3423,14.818
2016-07-25,22.3255,97.32,36.9805,37.7824,27.8962,121.2649,50.8532,87.66,1.3671,15.334
2016-07-26,22.1719,97.91,36.7795,37.7889,28.2179,120.8561,50.8801,91.41,1.3905,15.3007
2016-07-27,23.6122,97.93,36.8335,38.0044,28.0088,122.9697,50.3691,92.04,1.3765,15.2327
2016-07-28,23.931,98.44,37.6305,38.1974,27.9605,124.6248,50.3871,91.65,1.3794,15.374
2016-07-29,23.9012,97.86,37.9405,39.4693,28.0329,123.568,50.8084,91.25,1.402,15.6527
2016-08-01,24.3232,97.72,38.387,39.9481,28.0249,123.9368,50.7187,94.37,1.3929,15.334
2016-08-02,23.9631,96.05,38.029,39.9072,27.7917,122.7205,50.7187,93.56,1.376,15.1467
2016-08-03,24.2636,96.67,37.732,39.8473,27.7512,122.1423,51.0683,93.1,1.3797,15.0527
2016-08-04,24.4135,97.09,38.0385,39.764,28.0185,123.9867,51.4448,93.44,1.4052,15.374
2016-08-05,24.7847,99.04,38.299,40.2468,28.3426,124.7743,51.9558,97.03,1.429,15.3353
2016-08-08,24.99,98.49,38.328,40.1621,28.3913,124.884,52.0454,95.11,1.4423,15.0773
2016-08-09,25.0914,98.87,38.4155,40.2743,28.294,124.6846,52.1709,93.99,1.446,15.272
2016-08-10,24.9047,100.62,38.428,40.3246,27.978,124.5051,52.0096,93.93,1.4366,15.0433
2016-08-11,24.8885,101.67,38.562,40.3102,28.0996,124.5251,52.2606,95.89,1.4658,14.994
2016-08-12,24.9462,101.04,38.628,40.2528,28.0104,124.5051,51.9379,96.59,1.5478,15.0407
2016-08-15,25.2459,100.93,38.4245,40.1985,28.2859,123.5281,52.0992,95.31,1.5464,15.0393
2016-08-16,25.2229,100.6,38.202,39.9606,28.529,122.9299,51.8106,95.12,1.537,14.9073
2016-08-17,25.186,99.7,38.2315,40.1715,28.375,123.9967,51.9188,96.37,1.5014,14.8827
2016-08-18,25.1537,100.67,38.223,40.0384,28.3345,123.538,51.9549,96.16,1.5248,14.9007
2016-08-19,25.2183,100.32,37.8655,39.8837,28.5533,123.1891,51.9729,95.87,1.5287,15.0
2016-08-22,25.0223,100.24,37.974,39.7491,28.6505,123.7773,52.018,95.26,1.5351,14.862
2016-08-23,25.1007,101.14,38.1225,39.7311,28.6829,123.9967,52.2165,95.94,1.5475,14.9893
2016-08-24,24.9116,101.14,37.8625,39.582,28.4804,123.1093,52.2706,95.18,1.5236,14.8413
2016-08-25,24.8055,101.69,37.961,39.4673,28.4318,123.5181,52.469,97.32,1.5136,14.7307
2016-08-26,24.6602,102.06,38.45,39.563,28.5695,124.5849,52.3427,97.58,1.5259,14.666
2016-08-29,24.6325,102.3,38.5645,39.6927,28.8045,126.1601,52.4059,97.3,1.5249,14.3467
2016-08-30,24.4435,102.0,38.379,39.4982,28.926,125.4622,52.2165,97.45,1.516,14.0893
2016-08-31,24.4665,102.31,38.458,39.395,29.08,125.7414,51.8286,97.45,1.5089,14.134
2016-09-01,24.6118,102.9,38.531,39.4723,29.1853,125.7913,51.9459,97.38,1.5534,13.3847
2016-09-02,24.8424,103.57,38.622,39.7451,29.2339,126.1302,52.018,97.38,1.5382,13.1853
2016-09-06,24.8355,103.5,39.4435,40.3012,29.6309,129.3406,51.9639,100.09,1.5527,13.522
2016-09-07,24.9877,103.0,39.224,40.2997,29.5418,130.6566,52.009,99.15,1.5298,13.4473
2016-09-08,24.3328,101.88,39.203,40.0428,29.5256,129.879,51.8016,99.66,1.5409,13.1573
2016-09-09,23.7816,99.38,38.007,39.3266,28.7153,126.7185,50.7011,96.5,1.4641,12.9647
2016-09-12,24.3143,100.32,38.5745,39.8423,29.2339,128.3037,51.4588,99.05,1.4944,13.22
2016-09-13,24.8931,98.77,38.0505,39.3386,28.8531,126.8281,50.9897,96.09,1.4727,13.07
2016-09-14,25.774,98.79,38.0545,39.4254,28.8612,127.3865,50.7462,97.01,1.4858,13.094
2016-09-15,26.6503,99.62,38.4845,39.9625,29.6228,127.9647,51.5851,97.34,1.5421,13.3613
2016-09-16,26.5004,98.93,38.926,39.7999,30.5222,128.6826,51.6392,99.48,1.5458,13.6933
2016-09-19,26.1914,99.68,38.755,39.6713,30.109,128.2638,51.3505,98.06,1.5662,13.756
2016-09-20,26.1891,100.62,39.011,39.8902,30.0928,128.2538,51.2423,98.25,1.5519,13.6427
2016-09-21,26.1845,107.78,39.487,40.1521,30.344,129.5499,52.0992,94.88,1.5955,13.6813
2016-09-22,26.4312,107.92,40.235,40.6967,30.425,129.6895,52.1533,95.83,1.5994,13.762
2016-09-23,25.9908,107.47,40.2875,40.6474,30.1333,127.5759,51.8016,95.94,1.5977,13.83
2016-09-26,26.03,107.26,39.958,40.0334,29.6958,126.9278,51.3235,94.56,1.5827,13.9327
2016-09-27,26.0784,109.7,40.8055,40.4364,30.1252,128.3037,52.2706,97.07,1.6368,13.7207
2016-09-28,26.2767,109.49,41.436,40.403,30.3359,128.8421,52.3427,97.48,1.6427,13.7513
2016-09-29,25.8686,107.8,41.4525,40.0329,30.2386,127.7055,51.7745,96.67,1.658,13.38
2016-09-30,26.0692,108.54,41.8655,40.1037,30.587,127.885,51.9549,98.55,1.6855,13.602
2016-10-03,25.947,108.45,41.837,39.9202,30.5141,128.3834,51.7925,102.63,1.6838,14.2467
2016-10-04,26.0576,108.39,41.7015,40.0404,30.4169,127.8052,51.6302,102.34,1.6801,14.094
2016-10-05,26.0692,108.8,42.218,39.9625,30.7815,128.0844,51.991,106.28,1.6784,13.8973
2016-10-06,26.2629,108.56,42.083,40.0548,30.8463,128.3535,52.0812,105.07,1.6565,13.4
2016-10-07,26.3021,108.64,41.9715,39.9366,30.8706,128.6028,52.1353,104.82,1.6444,13.1073
2016-10-10,26.761,109.24,42.0855,40.6079,30.8058,129.849,52.3517,103.33,1.6506,13.3967
2016-10-11,26.8186,107.37,41.55,40.3785,30.1981,128.4931,51.5851,100.59,1.6267,13.34
2016-10-12,27.0584,108.05,41.7045,40.4882,30.0847,128.6626,51.5129,99.5,1.6341,13.434
2016-10-13,26.9754,108.01,41.464,40.1047,29.955,127.4363,51.3415,100.23,1.6075,13.3493
2016-10-14,27.1253,107.84,41.148,40.1306,30.344,127.4961,51.7925,101.47,1.6233,13.1007
2016-10-17,27.1069,107.49,40.6475,40.2424,30.2143,127.1571,51.6121,99.8,1.6139,12.9307
2016-10-18,27.0884,108.42,40.8825,40.973,30.587,128.1841,52.009,118.79,1.6385,13.2733
2016-10-19,27.0077,108.39,40.8845,41.2399,28.7721,129.7194,51.8917,121.87,1.6351,13.5707
2016-10-20,26.9939,109.03,40.516,40.98,28.7072,129.6098,51.6392,123.35,1.6661,13.2733
2016-10-21,26.8878,109.03,40.9495,41.1012,28.4804,131.6736,53.813,127.5,1.6614,13.3393
2016-10-24,27.1299,110.81,41.9045,41.6838,28.5695,132.8799,55.0217,127.33,1.7394,13.5173
2016-10-25,27.2683,109.03,41.759,41.3252,28.4399,131.8929,55.0126,126.51,1.7679,13.4893
2016-10-26,26.6549,107.97,41.1295,41.0035,28.294,130.6466,54.6879,126.97,1.775,13.4827
2016-10-27,26.3989,107.07,40.918,40.7666,28.2049,129.3007,54.2099,126.47,1.7386,13.6007
2016-10-28,26.2237,107.6,38.816,40.8768,28.1482,130.8959,54.0024,126.57,1.7357,13.3313
2016-10-31,26.1822,107.51,39.491,40.395,28.2535,130.5968,54.0475,124.87,1.7504,13.182
2016-11-01,25.7094,106.87,39.2705,40.1745,27.9699,129.1113,53.9393,123.3,1.6985,12.7193
2016-11-02,25.7325,105.89,38.278,39.3236,28.0347,126.7883,53.6055,122.34,1.6914,12.5347
2016-11-03,25.4567,107.17,38.3515,39.0129,27.7,119.6398,53.4071,122.14,1.6717,12.4947
2016-11-04,25.2272,106.2,37.7525,38.9585,27.4388,120.3875,52.9561,122.03,1.6621,12.704
2016-11-07,25.5911,108.66,39.2465,40.0024,28.3205,121.7833,54.4985,124.58,1.7531,12.8807
2016-11-08,25.7418,108.39,39.3875,40.4987,28.3613,123.8471,54.5436,124.34,1.7504,12.996
2016-11-09,25.7001,107.86,38.594,40.18,28.3695,122.8102,54.273,122.19,1.7209,12.6707
2016-11-10,24.9838,104.08,37.119,38.9181,28.1654,120.4374,52.9471,115.42,1.6671,12.3567
2016-11-11,25.1322,103.68,36.9505,38.4922,28.2552,118.6627,53.2357,114.78,2.1639,12.5707
2016-11-14,24.5017,102.42,35.9535,37.568,28.149,114.7346,52.4239,113.38,2.0574,12.0967
2016-11-15,24.8262,103.66,37.162,38.6623,28.5001,116.8482,53.4591,113.59,2.1202,12.2513
2016-11-16,25.4938,104.08,37.3245,38.9027,28.4429,115.9908,54.1674,115.19,2.254,12.262
2016-11-17,25.4845,105.81,37.82,39.2109,28.5899,117.4364,55.0664,115.03,2.2727,12.5773
2016-11-18,25.51,105.02,38.008,38.7027,28.5327,116.6687,54.8031,115.21,2.2965,12.3347
2016-11-21,25.8971,105.65,39.0,39.1431,28.5572,121.4045,55.2662,117.96,2.2872,12.3013
2016-11-22,25.9133,105.21,39.2665,39.153,28.9654,121.1054,55.5023,118.04,2.3037,12.7447
2016-11-23,25.7812,104.21,39.006,38.8538,28.7368,120.4772,54.8485,117.69,2.315,12.876
2016-11-25,25.911,105.02,39.0185,38.9151,28.9328,120.0186,54.9666,117.41,2.3197,13.11
2016-11-28,25.86,104.5,38.3385,39.1925,28.9899,120.0486,55.0392,116.93,2.3184,13.0747
2016-11-29,25.8345,104.95,38.126,39.3745,28.8266,120.5072,55.4751,117.51,2.2973,12.638
2016-11-30,25.6166,102.81,37.5285,38.6982,28.3286,118.0645,54.7214,117.0,2.2714,12.6267
2016-12-01,25.3779,99.51,37.1825,38.1221,27.5612,114.7545,53.7588,117.22,2.1591,12.1253
2016-12-02,25.4729,99.73,37.017,38.1286,27.8878,115.0536,53.8042,120.81,2.179,12.098
2016-12-05,25.2898,101.95,37.968,38.8149,28.0756,117.0775,54.685,119.16,2.2635,12.4533
2016-12-06,25.4845,101.55,38.236,38.7131,28.345,116.9578,54.4399,124.57,2.3007,12.39
2016-12-07,25.7348,103.36,38.521,39.4758,28.9817,117.5959,55.7294,125.39,2.3421,12.8767
2016-12-08,25.9875,103.5,38.3665,39.6603,29.145,118.5531,55.4024,123.24,2.3029,12.8193
2016-12-09,26.4116,104.31,38.433,40.3725,29.194,119.3207,56.2742,122.88,2.262,12.812
2016-12-12,26.261,105.16,38.006,40.2952,29.3655,117.4165,56.4558,122.83,2.2071,12.8287
2016-12-13,26.699,106.15,38.717,40.6663,30.0431,119.9488,57.1914,123.78,2.246,13.21
2016-12-14,26.699,105.81,38.441,40.7935,29.839,119.8492,56.919,123.44,2.3761,13.246
2016-12-15,26.8451,105.1,38.05,40.6818,30.0349,120.2081,56.8281,125.0,2.4318,13.172
2016-12-16,26.8798,103.55,37.8885,40.392,29.643,119.5102,56.5739,124.22,2.4737,13.4993
2016-12-19,27.0351,105.29,38.3,40.5247,30.1165,118.8821,57.7726,125.45,2.5037,13.5153
2016-12-20,27.107,105.77,38.561,40.6593,30.3778,118.7325,57.6999,125.12,2.5909,13.9193
2016-12-21,27.1325,105.51,38.53,40.5097,30.19,118.6827,57.6999,126.5,2.6072,13.8467
2016-12-22,26.954,104.72,38.317,40.384,30.1492,117.0476,57.709,125.58,2.6387,13.8967
2016-12-23,27.0073,105.02,38.0295,40.2902,30.1818,116.918,57.4275,125.59,2.7045,14.2227
2016-12-27,27.1788,104.98,38.57,40.3965,30.2635,117.6558,57.4638,128.35,2.8902,14.6353
2016-12-28,27.0629,103.77,38.6065,40.1291,29.9043,116.569,57.2005,125.89,2.6914,14.6493
2016-12-29,27.056,103.68,38.2575,40.0448,29.9288,116.0007,57.1187,125.33,2.7451,14.312
2016-12-30,26.8451,102.95,37.4935,39.5246,29.6104,114.7046,56.4286,123.8,2.6296,14.246
2017-01-03,26.9215,103.48,37.6835,40.3007,29.8798,116.5092,56.8281,127.49,2.5131,14.466
2017-01-04,26.8914,104.14,37.859,40.2887,29.7247,118.3337,56.5739,129.41,2.5717,15.1327
2017-01-05,27.0282,105.91,39.0225,40.5506,29.6757,120.3078,56.5739,131.81,2.5064,15.1167
2017-01-06,27.3295,108.3,39.7995,41.1586,29.7818,123.0396,57.0642,131.07,2.5399,15.2673
2017-01-09,27.5798,108.57,39.846,41.2568,29.8879,124.5251,56.8826,130.95,2.6429,15.4187
2017-01-10,27.6076,108.26,39.795,41.1985,29.8308,123.9767,56.8645,129.89,2.6229,15.3247
2017-01-11,27.756,108.99,39.951,41.3905,30.1655,125.7115,57.3821,130.5,2.5907,15.3153
2017-01-12,27.6401,108.59,40.682,41.3741,29.9696,126.2399,56.8554,129.18,2.5483,15.306
2017-01-13,27.5914,108.53,40.857,41.4444,30.0349,127.9547,56.9371,133.7,2.5481,15.85
2017-01-17,27.8139,108.0,40.486,41.2708,30.0431,127.4862,56.7827,132.89,2.4909,15.7053
2017-01-18,27.8116,108.79,40.374,41.3486,30.0104,127.536,56.7555,133.26,2.5362,15.8907
2017-01-19,27.7629,109.79,40.452,41.1167,29.8553,127.1671,56.5739,138.41,2.5907,16.2507
2017-01-20,27.8139,110.71,40.4165,41.3062,30.1573,126.6586,56.9734,138.6,2.5623,16.3153
2017-01-23,27.8325,110.97,40.894,42.1172,30.0186,128.543,57.1732,137.39,2.5889,16.5947
2017-01-24,27.807,113.72,41.122,42.3716,30.7125,128.9816,57.6817,140.11,2.6441,16.974
2017-01-25,28.2497,114.25,41.826,42.8165,30.8594,131.0853,57.827,139.52,2.6555,16.9647
2017-01-26,28.2636,112.88,41.9575,42.7432,30.6635,132.3814,58.3628,138.96,2.7013,16.834
2017-01-27,28.2659,113.99,41.7885,42.1471,31.0064,131.7832,59.734,142.45,2.7535,16.8633
2017-01-30,28.1917,113.82,41.519,41.0898,30.5492,130.5868,59.1438,141.22,2.7104,16.7087
2017-01-31,28.1268,113.38,41.174,40.9082,30.0594,129.9288,58.7079,140.71,2.6897,16.7953
2017-02-01,29.842,113.36,41.6175,40.6613,29.8145,132.8301,57.7362,140.78,2.8072,16.616
2017-02-02,29.791,113.16,41.9975,40.8119,29.9451,130.4472,57.3639,139.2,2.8427,16.77
2017-02-03,29.9185,115.17,40.51,40.9052,30.0273,130.5868,57.827,140.25,2.8178,16.7553
2017-02-06,30.199,114.46,40.382,40.9795,29.8218,131.6636,57.7907,140.97,2.89,17.1847
2017-02-07,30.4864,114.96,40.625,41.3591,29.8875,131.4442,57.6,144.0,2.9348,17.1653
2017-02-08,30.6046,116.13,40.9855,41.3915,29.9122,133.7971,57.5183,144.74,2.922,17.472
2017-02-09,30.8257,116.44,41.068,41.4005,29.1558,133.7373,58.1721,144.14,2.8671,17.9467
2017-02-10,30.7559,116.85,41.373,41.6394,29.0571,133.7872,58.1176,144.82,2.7991,17.9487
2017-02-13,31.0283,117.65,41.8265,41.8444,29.4353,133.6476,58.7715,143.2,2.67,18.7067
2017-02-14,31.431,117.58,41.8195,41.8978,29.5422,133.4482,58.9907,140.82,2.6799,18.732
2017-02-15,31.545,118.73,42.135,41.7626,29.6409,133.0394,58.9542,142.27,2.6853,18.6507
2017-02-16,31.5078,118.93,42.207,42.0045,29.9369,133.4382,58.945,142.01,2.6422,17.93
2017-02-17,31.5939,119.67,42.2535,42.2229,29.9944,133.1292,59.0364,142.22,2.6417,18.1487
2017-02-21,31.8221,119.63,42.822,42.3586,30.0273,133.3186,58.9176,142.6,2.7363,18.4927
2017-02-22,31.9175,119.47,42.7805,42.4629,29.6573,135.7114,58.7989,143.86,2.7321,18.234
2017-02-23,31.7825,118.83,42.6095,42.4449,29.7478,134.9537,59.0364,142.78,2.4787,17.066
2017-02-24,31.8127,119.31,42.262,42.2858,30.0355,135.0334,59.0364,143.25,2.5027,17.1333
2017-02-27,31.8756,118.78,42.432,42.3786,30.0191,136.0005,58.6801,143.41,2.5754,16.4153
2017-02-28,31.8896,118.34,42.252,42.1421,29.7642,135.1331,58.4517,142.13,2.5032,16.666
2017-03-01,32.5414,120.35,42.654,42.7317,29.5422,137.0075,59.3287,142.65,2.5355,16.668
2017-03-02,32.3481,119.9,42.4455,42.3875,29.5258,136.3495,58.4791,139.53,2.442,16.6987
2017-03-03,32.539,120.04,42.494,42.3491,29.5175,136.7582,58.6984,139.14,2.4279,16.7713
2017-03-06,32.4366,120.15,42.3305,42.2589,29.2462,137.0075,58.7166,141.94,2.4092,16.7473
2017-03-07,32.4785,119.98,42.301,42.4524,29.4353,136.8878,58.8354,141.43,2.4356,16.5727
2017-03-08,32.3575,119.6,42.525,42.5766,29.2873,137.3066,59.3744,140.32,2.4311,16.458
2017-03-09,32.283,119.91,42.65,42.7861,29.4518,137.825,59.1369,140.53,2.4306,16.3267
2017-03-10,32.3901,121.09,42.623,42.9641,29.5258,138.3734,59.3196,140.89,2.445,16.246
2017-03-13,32.404,121.8,42.7295,43.1222,28.9091,139.1809,59.1186,143.52,2.5123,16.4113
2017-03-14,32.3551,121.44,42.6265,43.1886,28.9255,138.9018,58.8446,143.19,2.5106,17.2
2017-03-15,32.6973,122.11,42.6485,43.3122,28.8598,139.3006,59.1551,145.25,2.5296,17.0487
2017-03-16,32.7509,122.35,42.671,43.3926,28.8926,139.5698,59.0547,144.39,2.5606,17.47
2017-03-17,32.5879,127.01,42.6155,43.5108,28.9995,139.4202,59.2648,145.11,2.6164,17.4333
2017-03-20,32.9301,126.31,42.8485,43.2883,29.1311,139.5199,59.3196,145.83,2.6998,17.4613
2017-03-21,32.553,125.07,42.16,42.402,28.8104,138.0942,58.6618,142.42,2.6124,16.712
2017-03-22,32.9208,126.21,42.403,42.385,29.0818,139.171,59.411,142.65,2.6657,17.0007
2017-03-23,32.8044,126.87,42.369,41.8788,28.9995,139.1112,59.2648,141.84,2.6415,16.9853
2017-03-24,32.7392,127.7,42.2805,41.6539,28.9091,139.9187,59.3653,142.02,2.6509,17.544
2017-03-27,32.7951,128.25,42.341,41.8219,29.0982,139.8988,59.4749,144.06,2.6702,18.0147
2017-03-28,33.4748,128.69,42.8,41.9277,29.2709,141.3345,59.6485,145.17,2.6563,18.4967
2017-03-29,33.5493,129.58,43.716,42.3885,29.2462,142.2218,59.8129,146.47,2.6477,18.492
2017-03-30,33.5051,129.61,43.817,42.3691,29.3942,141.9825,60.0322,148.06,2.6985,18.528
2017-03-31,33.4423,130.13,44.327,42.2853,29.6573,141.6236,60.1693,147.81,2.6869,18.5533
2017-04-03,33.4516,129.59,44.5755,42.7317,29.7313,141.8529,59.886,146.92,2.6734,19.9013
2017-04-04,33.7006,130.04,45.3415,42.5232,29.83,141.3046,60.0505,145.5,2.4859,20.2467
2017-04-05,33.5261,129.89,45.464,42.3407,29.7807,141.4242,59.8952,143.62,2.4674,19.6667
2017-04-06,33.4423,130.15,44.914,42.1506,29.6244,140.7462,60.0505,143.74,2.4854,19.9133
2017-04-07,33.3678,130.22,44.744,42.001,29.6244,140.3574,60.0048,143.11,2.4748,20.1693
2017-04-10,33.3282,130.16,45.352,41.981,29.4353,140.6166,59.8678,143.85,2.4117,20.826
2017-04-11,32.9697,129.95,45.118,41.8903,29.386,139.5,59.8221,144.35,2.4203,20.5807
